200.0,5457.548704
201.0,5457.548704
202.0,5457.548704
203.0,5457.548704
204.0,4498.337129
205.0,4124.944939
206.0,3551.810171
207.0,3551.847939
208.0,3190.19622
209.0,2793.869424
210.0,2387.255853
211.0,2311.591607
212.0,2190.760661
213.0,1786.407517
214.0,1488.329455
215.0,1410.531865
216.0,1253.377155
217.0,1240.001567
218.0,1113.743713
219.0,948.4873941
220.0,842.4245117
221.0,815.723806
222.0,694.3610886
223.0,577.6561299
224.0,508.55582
225.0,481.9727156
226.0,466.6965556
227.0,408.9668826
228.0,394.739978
229.0,294.0994729
230.0,281.7359256
231.0,245.026347
232.0,234.725768
233.0,191.4039917
234.0,177.9061167
235.0,171.9169273
236.0,162.930528
237.0,147.9209391
238.0,127.0748495
239.0,111.8859064
240.0,113.095197
241.0,108.3408266
242.0,101.5808426
243.0,92.38989181
244.0,89.17510347
245.0,85.31327701
246.0,81.07511425
247.0,79.35309498
248.0,71.2740635
249.0,69.01502692
250.0,69.76095838
251.0,67.54987977
252.0,64.71017344
253.0,58.82031692
254.0,56.77410957
255.0,56.77410957
256.0,55.28654674
257.0,53.8374881
258.0,50.01147925
259.0,48.9492454
260.0,47.90957318
261.0,47.91008262
262.0,46.89248201
263.0,43.96706795
264.0,43.03321619
265.0,42.11919925
266.0,42.57443396
267.0,41.22503421
268.0,39.492409
269.0,39.91882824
270.0,38.12034801
271.0,36.7945619
272.0,36.7945619
273.0,36.14921994
274.0,34.34882534
275.0,33.98226709
276.0,33.61962062
277.0,32.90554658
278.0,32.90589648
279.0,31.18617918
280.0,30.52379095
281.0,30.52411552
282.0,29.87578939
283.0,29.55696576
284.0,28.97357078
285.0,28.2144218
286.0,27.71956742
287.0,27.71956742
288.0,27.23339231
289.0,26.26582506
290.0,25.70794417
291.0,25.43359828
292.0,25.43386873
293.0,25.43413917
294.0,24.10490844
295.0,23.84766957
296.0,23.59317586
297.0,23.84817673
298.0,23.34164621
299.0,23.01895529
300.0,22.6152245
301.0,22.6152245
302.0,21.88616254
303.0,21.65260132
304.0,21.42153259
305.0,20.5212183
306.0,20.30222328
307.0,20.30243916
308.0,20.30265504
309.0,20.08599244
310.0,19.24180887
311.0,19.03646724
312.0,19.03666966
313.0,19.03687208
314.0,18.83371746
315.0,18.04216509
316.0,18.04235694
317.0,17.84981543
318.0,17.85000523
319.0,17.65951643
320.0,17.09997861
321.0,17.10016044
322.0,16.91767371
323.0,16.9178536
324.0,16.73731238
325.0,16.20699439
326.0,16.20716673
327.0,16.0342097
328.0,16.0343802
329.0,15.86326709
330.0,15.69398004
331.0,15.36080636
332.0,15.19688139
333.0,15.19704298
334.0,15.03486563
335.0,14.87441898
336.0,14.55864409
337.0,14.4032795
338.0,14.40343266
339.0,14.40358582
340.0,14.24987595
341.0,13.94735973
342.0,13.79851855
343.0,13.65126575
344.0,13.65141091
345.0,13.21886901
346.0,13.21900958
347.0,13.07794108
348.0,12.93837802
349.0,12.9385156
350.0,12.80044044
351.0,12.52869486
352.0,12.52882808
353.0,12.39512495
354.0,12.39525676
355.0,12.26297906
356.0,12.26310945
357.0,12.00277108
358.0,11.87468184
359.0,11.87480811
360.0,11.74808445
361.0,11.74820937
362.0,11.49880202
363.0,11.37609096
364.0,11.37621192
365.0,11.37633289
366.0,11.25492878
367.0,11.01599347
368.0,11.01611061
369.0,10.89855066
370.0,10.89866654
371.0,10.78235991
372.0,10.6674079
373.0,10.55356917
374.0,10.55368139
375.0,10.44105632
376.0,10.44116734
377.0,10.32974298
378.0,10.21961636
379.0,10.11055631
380.0,10.11066382
381.0,10.00276647
382.0,10.00287284
383.0,9.790517914
384.0,9.686037046
385.0,9.686140041
386.0,9.686243037
387.0,9.582874953
388.0,9.379436332
389.0,9.379536067
390.0,9.379635803
391.0,9.37973554
392.0,9.279638392
393.0,9.0826373
394.0,9.082733879
395.0,9.082830459
396.0,9.082927039
397.0,8.985997325
398.0,8.89010201
